0.98,-24.39,1.60,-0.82,-0.79,932.86,0.00,19.79,2296.00,2297.00,1
0.94,-26.34,1.58,-0.85,-0.79,929.81,0.00,19.74,2292.00,2297.00,1
0.97,-24.34,1.55,-0.79,-0.79,935.91,0.00,19.77,2299.00,2297.00,1
0.99,-25.35,1.54,-0.85,-0.79,929.81,0.00,19.73,2297.00,2297.00,1
1.02,-24.43,1.55,-0.82,-0.81,932.86,0.00,19.77,2303.00,2298.00,1
1.05,-22.66,1.58,-0.82,-0.82,932.86,0.00,19.72,2295.00,2297.00,1
1.08,-19.50,1.60,-0.79,-0.82,935.91,0.00,19.70,2294.00,2296.50,1
1.12,-13.06,1.63,-0.79,-0.81,935.91,0.00,19.69,2297.00,2297.00,1
1.14,-9.10,1.51,-0.76,-0.81,938.96,0.00,19.68,2296.00,2296.50,1
1.09,-11.21,1.36,-0.76,-0.81,938.96,0.00,19.67,2298.00,2296.50,1
1.12,-10.55,1.36,-0.79,-0.79,935.91,0.00,19.67,2299.00,2297.00,1
1.13,-8.78,1.40,-0.76,-0.79,938.96,0.00,19.67,2298.00,2297.50,1
1.13,-11.05,1.43,-0.76,-0.79,938.96,0.00,19.69,2279.00,2297.00,1
1.16,-11.27,1.46,-0.79,-0.79,935.91,0.00,19.68,2298.00,2297.50,1
1.20,-9.20,1.47,-0.82,-0.79,932.86,0.00,19.65,2292.00,2296.50,1
1.21,-9.69,1.47,-0.82,-0.79,932.86,0.00,19.65,2298.00,2297.50,1
1.21,-11.35,1.47,-0.79,-0.79,935.91,0.00,19.64,2294.00,2297.50,1
1.21,-11.56,1.49,-0.82,-0.79,932.86,0.00,19.63,2296.00,2297.00,1
1.20,-9.96,1.51,-0.76,-0.79,938.96,0.00,19.62,2294.00,2297.00,1
1.15,-10.27,1.54,-0.82,-0.79,932.86,0.00,19.61,2297.00,2296.50,1
1.12,-10.82,1.56,-0.76,-0.79,938.96,0.00,19.62,2295.00,2295.50,1
1.08,-10.96,1.57,-0.79,-0.79,935.91,0.00,19.61,2297.00,2295.50,1
1.05,-11.21,1.56,-0.76,-0.79,938.96,0.00,19.61,2299.00,2296.50,1
1.05,-11.85,1.54,-0.79,-0.79,935.91,0.00,19.60,2294.00,2295.50,1
1.06,-12.87,1.52,-0.82,-0.79,932.86,0.00,19.59,2299.00,2296.50,1
1.09,-13.41,1.50,-0.85,-0.79,929.81,0.00,19.60,2296.00,2296.00,1
1.11,-13.46,1.49,-0.82,-0.81,932.86,0.00,19.60,2299.00,2296.50,1
1.14,-14.00,1.49,-0.85,-0.81,929.81,0.00,19.57,2295.00,2296.50,1
1.16,-15.49,1.48,-0.82,-0.82,932.86,0.00,19.60,2297.00,2297.00,1
1.16,-16.47,1.48,-0.79,-0.81,935.91,0.00,19.60,2296.00,2296.50,1
1.16,-16.31,1.49,-0.82,-0.82,932.86,0.00,19.57,2309.00,2297.00,1
1.17,-16.17,1.53,-0.76,-0.82,938.96,0.00,19.56,2295.00,2296.50,1
1.14,-15.99,1.56,-0.79,-0.82,935.91,0.00,19.57,2295.00,2296.00,1
1.14,-15.42,1.56,-0.85,-0.82,929.81,0.00,19.56,2297.00,2296.50,1
1.13,-14.70,1.51,-0.76,-0.82,938.96,0.00,19.57,2295.00,2296.00,1
1.11,-13.90,1.46,-0.82,-0.82,932.86,0.00,19.54,2297.00,2296.50,1
1.12,-13.61,1.43,-0.79,-0.81,935.91,0.00,19.56,2295.00,2295.50,1
1.12,-14.23,1.44,-0.79,-0.79,935.91,0.00,19.56,2295.00,2295.50,1
1.13,-15.28,1.47,-0.79,-0.79,935.91,0.00,19.54,2297.00,2295.50,1
1.15,-15.68,1.49,-0.82,-0.79,932.86,0.00,19.53,2299.00,2296.00,1
1.20,-13.76,1.52,-0.76,-0.79,938.96,0.00,19.51,2295.00,2295.00,1
1.20,-11.03,1.49,-0.79,-0.79,935.91,0.00,19.55,2294.00,2295.00,1
1.20,-9.80,1.44,-0.82,-0.79,932.86,0.00,19.53,2287.00,2295.00,1
1.18,-10.10,1.40,-0.76,-0.79,938.96,0.00,19.53,2293.00,2295.00,1
1.17,-10.60,1.38,-0.79,-0.79,935.91,0.00,19.55,2297.00,2295.00,1
1.17,-11.21,1.36,-0.79,-0.79,935.91,0.00,19.54,2292.00,2295.00,1
1.16,-11.98,1.35,-0.82,-0.79,932.86,0.00,19.54,2280.00,2294.50,1
1.17,-12.09,1.35,-0.79,-0.79,935.91,0.00,19.53,2296.00,2294.50,1
1.18,-11.81,1.34,-0.82,-0.79,932.86,0.00,19.53,2300.00,2294.50,1
1.19,-12.20,1.34,-0.85,-0.79,929.81,0.00,19.53,2297.00,2294.50,1
1.18,-13.00,1.36,-0.79,-0.79,935.91,0.00,19.53,2299.00,2295.00,1
1.17,-13.33,1.38,-0.82,-0.81,932.86,0.00,19.53,2297.00,2296.50,1
1.16,-13.31,1.39,-0.79,-0.79,935.91,0.00,19.54,2295.00,2296.50,1
1.16,-12.95,1.39,-0.79,-0.79,935.91,0.00,19.53,2298.00,2297.00,1
1.15,-12.17,1.36,-0.76,-0.79,938.96,0.00,19.52,2299.00,2297.00,1
1.15,-11.77,1.33,-0.76,-0.79,938.96,0.00,19.51,2295.00,2297.00,1
1.12,-12.20,1.30,-0.79,-0.79,935.91,0.00,19.51,2299.00,2297.50,1
1.11,-12.40,1.28,-0.85,-0.79,929.81,0.00,19.49,2295.00,2297.50,1
1.09,-11.79,1.27,-0.79,-0.79,935.91,0.00,19.49,2296.00,2297.00,1
1.11,-10.62,1.27,-0.76,-0.79,938.96,0.00,19.47,2297.00,2297.00,1
1.15,-10.34,1.25,-0.79,-0.79,935.91,0.00,19.48,2299.00,2297.00,1
1.18,-11.42,1.23,-0.79,-0.79,935.91,0.00,19.47,2297.00,2297.00,1
1.21,-13.16,1.22,-0.79,-0.79,935.91,0.00,19.47,2297.00,2297.00,1
1.23,-15.15,1.24,-0.79,-0.79,935.91,0.00,19.46,2296.00,2297.00,1
1.22,-15.21,1.29,-0.82,-0.79,932.86,0.00,19.46,2294.00,2296.50,1
1.21,-12.91,1.35,-0.79,-0.79,935.91,0.00,19.45,2295.00,2296.50,1
1.20,-10.38,1.39,-0.76,-0.79,938.96,0.00,19.44,2300.00,2296.50,1
1.18,-9.66,1.39,-0.79,-0.79,935.91,0.00,19.42,2298.00,2297.00,1
1.18,-10.23,1.35,-0.79,-0.79,935.91,0.00,19.42,2297.00,2297.00,1
1.15,-10.93,1.31,-0.82,-0.79,932.86,0.00,19.42,2296.00,2297.00,1
1.16,-11.52,1.31,-0.79,-0.79,935.91,0.00,19.40,2297.00,2297.00,1
1.17,-11.55,1.34,-0.79,-0.79,935.91,0.00,19.40,2293.00,2296.50,1
1.17,-10.54,1.40,-0.82,-0.79,932.86,0.00,19.41,2299.00,2296.50,1
1.17,-9.30,1.46,-0.79,-0.79,935.91,0.00,19.40,2295.00,2296.50,1
1.16,-8.80,1.48,-0.82,-0.79,932.86,0.00,19.40,2299.00,2297.00,1
1.14,-9.03,1.47,-0.82,-0.79,932.86,0.00,19.40,2292.00,2297.00,1
1.11,-9.73,1.44,-0.82,-0.81,932.86,0.00,19.40,2299.00,2297.00,1
1.12,-10.31,1.42,-0.82,-0.82,932.86,0.00,19.42,2300.00,2297.00,1
1.12,-10.28,1.42,-0.76,-0.82,938.96,0.00,19.38,2299.00,2298.00,1
1.11,-10.17,1.43,-0.79,-0.81,935.91,0.00,19.39,2297.00,2298.00,1
1.11,-10.24,1.44,-0.79,-0.81,935.91,0.00,19.37,2300.00,2299.00,1
1.13,-10.03,1.45,-0.79,-0.81,935.91,0.00,19.36,2297.00,2299.00,1
1.14,-9.91,1.43,-0.85,-0.81,929.81,0.00,19.35,2300.00,2299.00,1
1.15,-10.46,1.41,-0.85,-0.82,929.81,0.00,19.35,2298.00,2299.00,1
1.19,-11.14,1.40,-0.79,-0.81,935.91,0.00,19.37,2297.00,2298.50,1
